customer_id,customer_name,email,phone,city,province,segment,signup_date
1094,Nomsa Jacobs,customer1094@example.co.za,0769965341,Johannesburg,Gauteng,Retail,2022-01-12
1095,Naledi Mokoena,customer1095@example.co.za,0839004743,Polokwane,Limpopo,Wholesale,2024-04-09
1096,Amahle Smith,customer1096@example.co.za,0787052024,Kimberley,Northern Cape,Wholesale,2023-09-12
1097,Anele Dlamini,customer1097@example.co.za,0824201127,Johannesburg,Gauteng,Retail,2022-02-02
1098,Thabo Pillay,customer1098@example.co.za,0763435283,Durban,KwaZulu-Natal,Small Business,2024-06-11
1099,Zanele Naidoo,customer1099@example.co.za,0848774990,Mbombela,Mpumalanga,Small Business,2024-08-28
1100,Thabo Jacobs,customer1100@example.co.za,0833557220,Polokwane,Limpopo,Wholesale,2024-09-20
1101,Thabo Nkosi,customer1101@example.co.za,0785070650,East London,Eastern Cape,Small Business,2023-08-27
1102,Chantelle Ndlovu,customer1102@example.co.za,0841132108,Kimberley,Northern Cape,Retail,2024-06-03
1103,Amahle Smith,customer1103@example.co.za,0829178834,Polokwane,Limpopo,Wholesale,2024-09-22
1104,Amahle Botha,customer1104@example.co.za,0792018455,Mbombela,Mpumalanga,Retail,2024-05-14
1105,Ayanda Naidoo,customer1105@example.co.za,0847998405,Kimberley,Northern Cape,Wholesale,2022-08-28
1106,Bongani Nkosi,customer1106@example.co.za,0798318725,East London,Eastern Cape,Retail,2022-11-27
1107,Zanele Mahlangu,customer1107@example.co.za,0848350277,Gqeberha,Eastern Cape,Small Business,2024-11-05
1108,Ayanda Nkosi,customer1108@example.co.za,0835922335,Durban,KwaZulu-Natal,Wholesale,2024-05-03
1109,Amahle van Wyk,customer1109@example.co.za,0784476383,Bloemfontein,Free State,Corporate,2022-06-26
1110,Anele van Wyk,customer1110@example.co.za,0833622515,East London,Eastern Cape,Wholesale,2022-07-26
1111,Amahle Smith,customer1111@example.co.za,0834513701,Polokwane,Limpopo,Retail,2022-02-07
1112,Nomsa Mabena,customer1112@example.co.za,0793660958,Bloemfontein,Free State,Small Business,2024-10-28
1113,Sipho Maseko,customer1113@example.co.za,0762912087,Cape Town,Western Cape,Small Business,2022-09-05
1114,Sibusiso Mahlangu,customer1114@example.co.za,0846709692,Mbombela,Mpumalanga,Corporate,2022-04-06
1115,Nomsa Dlamini,customer1115@example.co.za,0719646766,Mbombela,Mpumalanga,Retail,2022-04-14
1116,Liam Jacobs,customer1116@example.co.za,0822709062,East London,Eastern Cape,Retail,2024-11-04
1117,Mpho Jacobs,customer1117@example.co.za,0714445809,Johannesburg,Gauteng,Corporate,2022-11-18
1118,Liam Mahlangu,customer1118@example.co.za,0792665880,Gqeberha,Eastern Cape,Small Business,2024-01-15
1119,Anele Jacobs,customer1119@example.co.za,0714387157,Bloemfontein,Free State,Wholesale,2024-05-01
1120,Sibusiso Mahlangu,customer1120@example.co.za,0845811005,Cape Town,Western Cape,Small Business,2022-06-24
1121,Bongani Daniels,customer1121@example.co.za,0845117989,Gqeberha,Eastern Cape,Small Business,2024-12-20
1122,Sibusiso Dlamini,customer1122@example.co.za,0718194453,Polokwane,Limpopo,Wholesale,2024-04-18
1123,Bongani Mokoena,customer1123@example.co.za,0763442499,East London,Eastern Cape,Retail,2024-11-25
1124,Sipho Maseko,customer1124@example.co.za,0847738583,Johannesburg,Gauteng,Small Business,2024-06-07
1125,Chantelle Ndlovu,customer1125@example.co.za,0793532555,Cape Town,Western Cape,Retail,2024-11-30
1126,Jason Adams,customer1126@example.co.za,0796105693,Gqeberha,Eastern Cape,Corporate,2023-12-06
1127,Nomsa Dlamini,customer1127@example.co.za,0797776956,Cape Town,Western Cape,Wholesale,2023-02-25
1128,Liam Mabena,customer1128@example.co.za,0717786479,Mbombela,Mpumalanga,Small Business,2023-09-10
1129,Lerato Maseko,customer1129@example.co.za,0763114023,Johannesburg,Gauteng,Corporate,2023-03-14
1130,Kagiso Maseko,customer1130@example.co.za,0713684813,Johannesburg,Gauteng,Retail,2022-02-27
1131,Nomsa Botha,customer1131@example.co.za,716099302,Mbombela,Mpumalanga,Wholesale,2024-10-31
1132,Lerato Mabena,customer1132@example.co.za,0849514426,Johannesburg,Gauteng,Corporate,2022-09-11
1133,Naledi Nkosi,customer1133@example.co.za,0841087466,Cape Town,Western Cape,Wholesale,2023-11-26
1134,Sibusiso Mabena,customer1134@example.co.za,0845773713,Durban,KwaZulu-Natal,Small Business,2024-02-13
1135,Sibusiso Jacobs,customer1135@example.co.za,0849664623,Mbombela,Mpumalanga,Small Business,2024-01-10
1136,Naledi Dlamini,customer1136@example.co.za,0798141928,East London,Eastern Cape,Wholesale,2022-06-17
1137,Lerato Daniels,customer1137@example.co.za,0838990200,Johannesburg,Gauteng,Small Business,2024-07-02
1138,Bongani Adams,customer1138@example.co.za,0789706452,Johannesburg,Gauteng,Wholesale,2023-06-25
1139,Amahle Daniels,customer1139@example.co.za,0769213136,Kimberley,Northern Cape,Wholesale,2022-11-30
1140,Anele Mahlangu,customer1140@example.co.za,0798679146,Pretoria,Gauteng,Small Business,2024-11-17
1141,Naledi Pillay,customer1141@example.co.za,0768941588,Mbombela,Mpumalanga,Retail,2022-11-18
1142,Bongani Jacobs,customer1142@example.co.za,787855503,Mbombela,Mpumalanga,Retail,2022-09-05
1143,Kagiso Ndlovu,customer1143@example.co.za,0783572022,Bloemfontein,Free State,Retail,2024-01-31
1144,Bongani Smith,customer1144@example.co.za,0849152477,Gqeberha,Eastern Cape,Retail,2022-10-20
1145,Jason Ndlovu,customer1145@example.co.za,845756043,Pretoria,Gauteng,Small Business,2023-01-10
1146,Thabo Jacobs,customer1146@example.co.za,0786849358,East London,Eastern Cape,Retail,2022-04-02
1147,Amahle Smith,customer1147@example.co.za,0788589583,Polokwane,Limpopo,Corporate,2024-02-12
1148,Anele Dlamini,customer1148@example.co.za,0788733225,East London,Eastern Cape,Wholesale,2024-07-08
1149,Ayanda Naidoo,customer1149@example.co.za,0717872422,Pretoria,Gauteng,Wholesale,2023-04-22
1150,Ayanda Ndlovu,customer1150@example.co.za,0798433920,Polokwane,Limpopo,Corporate,2022-07-01
1151,Thabo Smith,customer1151@example.co.za,0783076710,Pretoria,Gauteng,Retail,2023-01-30
1152,Lerato Pillay,customer1152@example.co.za,0718983198,Kimberley,Northern Cape,Retail,2022-09-04
1153,Mpho Mokoena,customer1153@example.co.za,0844452834,Mbombela,Mpumalanga,Small Business,2025-04-01
1154,Sipho Maseko,customer1154@example.co.za,0761754700,East London,Eastern Cape,Wholesale,2022-02-17
1155,Jason van Wyk, customer1155@example.co.za,0761403608,Bloemfontein,Free State,Corporate,2024-02-22
1156,Sipho Jacobs,customer1156@example.co.za,0823821189,Gqeberha,Eastern Cape,Corporate,2022-10-22
1157,Nomsa Naidoo,customer1157@example.co.za,836147152,Pretoria,Gauteng,Wholesale,2022-12-13
1158,Ayanda van Wyk,customer1158@example.co.za,0821981497,Cape Town,Western Cape,Corporate,2024-03-09
1159,Ayanda Dlamini,customer1159@example.co.za,766439471,Johannesburg,Gauteng,Corporate,2024-02-09
1160,Lerato Pillay,customer1160@example.co.za,0834967662,Johannesburg,Gauteng,Wholesale,2024-11-07
1161,Chantelle Jacobs,customer1161@example.co.za,0842017235,Mbombela,Mpumalanga,Corporate,2024-08-09
1162,Jason Naidoo,customer1162@example.co.za,0761484969,Mbombela,Mpumalanga,Wholesale,2023-04-24
1163,Nomsa Jacobs, customer1163@example.co.za,0833106737,Cape Town,Western Cape,Corporate,2025-03-09
1164,Liam Naidoo,customer1164@example.co.za,0719395862,Polokwane,Limpopo,Small Business,2022-10-19
1165,Mpho Botha,customer1165@example.co.za,0788109386,Bloemfontein,Free State,Wholesale,2022-03-27
1166,Liam Smith,customer1166@example.co.za,0793808198,Cape Town,Western Cape,Retail,2022-05-04
1167,Nomsa Mthembu,customer1167@example.co.za,0717377917,East London,Eastern Cape,Corporate,2023-03-12
1168,Kagiso Ndlovu,customer1168@example.co.za,0839960531,Kimberley,Northern Cape,Retail,2023-09-08
1169,Chantelle Jacobs,customer1169@example.co.za,0713342942,Johannesburg,Gauteng,Corporate,2024-06-03
1170,Ayanda Maseko,customer1170@example.co.za,0795384902,Durban,KwaZulu-Natal,Wholesale,2023-07-14
1171,Ayanda Maseko,customer1171@example.co.za,0838714152,Durban,KwaZulu-Natal,Corporate,2022-02-02
1172,Thabo Mahlangu,customer1172@example.co.za,0821160702,Pretoria,Gauteng,Small Business,2024-04-26
1173,Amahle Adams,customer1173@example.co.za,0782361450,Mbombela,Mpumalanga,Retail,2025-01-08
1174,Liam Jacobs,customer1174@example.co.za,0847314548,Cape Town,Western Cape,Corporate,2024-03-03
1175,Thabo Jacobs,customer1175@example.co.za,0767215633,Pretoria,Gauteng,Small Business,2024-06-29
1176,Sibusiso Mokoena,customer1176@example.co.za,0715716653,Cape Town,Western Cape,Corporate,2023-01-28
1177,Kagiso Botha,customer1177@example.co.za,0839284734,Johannesburg,Gauteng,Corporate,2022-03-17
1178,Amahle Pillay,customer1178@example.co.za,0824289790,Gqeberha,Eastern Cape,Wholesale,2022-08-16
1179,Amahle van Wyk,customer1179@example.co.za,0784250925,Gqeberha,Eastern Cape,Small Business,2022-05-14
1180,Anele Naidoo,customer1180@example.co.za,0835355775,Kimberley,Northern Cape,Small Business,2024-12-07
1181,Zanele Mokoena,customer1181@example.co.za,0799941274,Gqeberha,Eastern Cape,Corporate,2025-02-21
1182,Thabo Daniels,customer1182@example.co.za,0791870113,East London,Eastern Cape,Corporate,2024-06-04
1183,Nomsa Jacobs,customer1183@example.co.za,0799695551,Polokwane,Limpopo,Wholesale,2024-10-11
1184,Lerato Botha,customer1184@example.co.za,0825662942,Bloemfontein,Free State,Wholesale,2024-12-26
1185,Ayanda Mokoena,customer1185@example.co.za,0764264982,East London,Eastern Cape,Corporate,2022-06-17
1186,Thabo Botha,customer1186@example.co.za,0798110523,Kimberley,Northern Cape,Retail,2023-05-27
1187,Mpho Maseko,customer1187@example.co.za,0842054349,Durban,KwaZulu-Natal,Retail,2022-02-27
1188,Jason Mokoena,customer1188@example.co.za,0786608665,East London,Eastern Cape,Corporate,2023-05-22
1189,Amahle Botha,customer1189@example.co.za,0841913231,Johannesburg,Gauteng,Corporate,2024-11-30
1190,Sipho Nkosi,customer1190@example.co.za,0712605088,Durban,KwaZulu-Natal,Wholesale,2025-03-31
1191,Sipho Ndlovu,customer1191@example.co.za,0827331639,Johannesburg,Gauteng,Corporate,2022-05-14
1192,Lerato Nkosi,customer1192@example.co.za,0826057845,Pretoria,Gauteng,Wholesale,2022-05-15
1193,Lerato Ndlovu,customer1193@example.co.za,0847399761,Johannesburg,Gauteng,Wholesale,2022-07-16
1194,Jason Botha,customer1194@example.co.za,0711177948,Kimberley,Northern Cape,Wholesale,2024-02-26
1195,Jason Jacobs,customer1195@example.co.za,0841435739,East London,Eastern Cape,Wholesale,2024-11-25
1196,Zanele Jacobs,customer1196@example.co.za,0821206168,Bloemfontein,Free State,Retail,2023-02-01
1197,Anele Mthembu,customer1197@example.co.za,0848063325,Kimberley,Northern Cape,Wholesale,2024-06-29
1198,Sibusiso Dlamini,customer1198@example.co.za,0711739385,Pretoria,Gauteng,Retail,2022-09-19
1199,Jason Mabena,customer1199@example.co.za,0843443176,Gqeberha,Eastern Cape,Small Business,2024-08-19
1200,Ayanda Smith,customer1200@example.co.za,0841135590,Gqeberha,Eastern Cape,Small Business,2022-04-28
1201,Lerato Daniels,customer1201@example.co.za,0844278387,Durban,KwaZulu-Natal,Small Business,2023-02-17
1202,Ayanda Pillay,customer1202@example.co.za,0798981342,Johannesburg,Gauteng,Wholesale,2023-11-10
1203,Ayanda Smith,customer1203@example.co.za,0766513312,Kimberley,Northern Cape,Small Business,2022-08-03
1204,Lerato Mahlangu,customer1204@example.co.za,0831062026,East London,Eastern Cape,Small Business,2023-04-17
1205,Zanele Botha,customer1205@example.co.za,0766561900,East London,Eastern Cape,Wholesale,2023-02-25
1206,Mpho Mokoena,customer1206@example.co.za,0841165961,Polokwane,Limpopo,Retail,2024-01-03
1207,Naledi Dlamini, customer1207@example.co.za,0848388822,Cape Town,Western Cape,Small Business,2025-04-14
1208,Lerato Mokoena,customer1208@example.co.za,0834318952,Bloemfontein,Free State,Corporate,2022-12-23
1209,Nomsa van Wyk,customer1209@example.co.za,0845126595,Durban,KwaZulu-Natal,Small Business,2023-02-06
1210,Mpho Mthembu,customer1210@example.co.za,0821352216,Cape Town,Western Cape,Small Business,2024-02-16
1211,Ayanda Pillay,customer1211@example.co.za,0848653827,Johannesburg,Gauteng,Small Business,2024-01-28
1212,Mpho Daniels,customer1212@example.co.za,0792096852,Bloemfontein,Free State,Retail,2022-10-23
1213,Zanele Pillay,customer1213@example.co.za,0787345068,Pretoria,Gauteng,Corporate,2023-10-14
1214,Jason Botha,customer1214@example.co.za,0824172607,Kimberley,Northern Cape,Corporate,2022-11-01
1215,Sibusiso Ndlovu,customer1215@example.co.za,0795698850,Bloemfontein,Free State,Small Business,2024-11-06
1216,Amahle Pillay,customer1216@example.co.za,0792365794,Kimberley,Northern Cape,Wholesale,2022-05-13
1217,Chantelle Mabena,customer1217@example.co.za,0769705569,Pretoria,Gauteng,Wholesale,2023-01-02
1218,Bongani Mahlangu,customer1218@example.co.za,0799301232,Bloemfontein,Free State,Wholesale,2023-07-04
1219,Chantelle Ndlovu,customer1219@example.co.za,0834683039,Kimberley,Northern Cape,Small Business,2024-07-14
1220,Chantelle Pillay,customer1220@example.co.za,0848130700,Durban,KwaZulu-Natal,Wholesale,2025-03-16
1221,Bongani Mthembu, customer1221@example.co.za,0782422018,Pretoria,Gauteng,Small Business,2022-06-22
1222,Liam Mabena,customer1222@example.co.za,0831690263,Gqeberha,Eastern Cape,Wholesale,2024-11-15
1223,Ayanda Daniels,customer1223@example.co.za,0768844203,Kimberley,Northern Cape,Wholesale,2024-04-17
1224,Amahle Maseko,customer1224@example.co.za,0847415119,Bloemfontein,Free State,Retail,2023-01-03
1225,Sibusiso Mthembu,customer1225@example.co.za,0792273196,East London,Eastern Cape,Corporate,2022-06-18
1226,Sipho Mthembu,customer1226@example.co.za,0832651030,Gqeberha,Eastern Cape,Retail,2022-05-27
1227,Lerato Pillay,customer1227@example.co.za,0844299177,Bloemfontein,Free State,Corporate,2023-05-28
1228,Nomsa Pillay,customer1228@example.co.za,0793312992,Gqeberha,Eastern Cape,Corporate,2022-01-18
1229,Kagiso Mabena, customer1229@example.co.za,0717774826,Gqeberha,Eastern Cape,Wholesale,2025-04-02
1230,Amahle Dlamini,customer1230@example.co.za,0717669032,Cape Town,Western Cape,Small Business,2023-04-10
1231,Amahle Botha,customer1231@example.co.za,0788864124,Durban,KwaZulu-Natal,Wholesale,2023-11-29
1232,Ayanda Pillay,customer1232@example.co.za,0768007639,Johannesburg,Gauteng,Small Business,2024-06-17
1233,Thabo Mabena,customer1233@example.co.za,0833153282,East London,Eastern Cape,Corporate,2022-01-20
1234,Bongani Maseko, customer1234@example.co.za,0838032125,East London,Eastern Cape,Wholesale,2024-04-06
1235,Kagiso Maseko,customer1235@example.co.za,0781389899,Mbombela,Mpumalanga,Retail,2022-10-12
1236,Ayanda Adams,customer1236@example.co.za,0764425984,Pretoria,GAUTENG,Wholesale,2022-05-11
1237,Chantelle Pillay,customer1237@example.co.za,0762822649,Mbombela,Mpumalanga,Corporate,2025-03-12
1238,Kagiso Naidoo,customer1238@example.co.za,0832750084,East London,Eastern Cape,Small Business,2022-03-07
1239,Amahle Mokoena,customer1239@example.co.za,0834338644,Kimberley,Northern Cape,Retail,2024-03-01
1240,Zanele Botha,customer1240@example.co.za,0849797899,Gqeberha,Eastern Cape,Retail,2024-07-20
1241,Bongani Mokoena, customer1241@example.co.za,0836482325,Cape Town,Western Cape,Wholesale,2024-03-11
1242,Naledi Dlamini,customer1242@example.co.za,0788019808,Pretoria,Gauteng,Wholesale,2022-05-21
1243,Zanele Dlamini,customer1243@example.co.za,0714450687,Polokwane,Limpopo,Corporate,2024-06-04
1244,Mpho Smith,customer1244@example.co.za,0784405319,East London,Eastern Cape,Wholesale,2023-07-19
1245,Thabo Dlamini,customer1245@example.co.za,0762073239,Durban,KwaZulu-Natal,Wholesale,2023-05-21
1246,Ayanda Mahlangu,customer1246@example.co.za,0768762741,Mbombela,Mpumalanga,Retail,2022-07-06
1247,Liam Mabena,customer1247@example.co.za,0795990361,Gqeberha,Eastern Cape,Wholesale,2022-12-25
1248,Sibusiso van Wyk,customer1248@example.co.za,0788249042,Polokwane,Limpopo,Wholesale,2024-02-27
1249,Naledi Adams, customer1249@example.co.za,0791732568,Pretoria,Gauteng,Small Business,2022-11-20
1250,Kagiso Naidoo,customer1250@example.co.za,0794644931,Gqeberha,Eastern Cape,Wholesale,2024-04-22
1251,Naledi Mabena,customer1251@example.co.za,0822765375,Mbombela,Mpumalanga,Corporate,2024-04-19
1252,Mpho Mthembu,customer1252@example.co.za,0839490354,East London,Eastern Cape,Retail,2024-08-04
1253,Sipho Nkosi,customer1253@example.co.za,0766765619,Cape Town,Western Cape,Wholesale,2023-02-03
1254,Lerato Mokoena,customer1254@example.co.za,0842924056,Polokwane,Limpopo,Small Business,2023-11-01
1255,Amahle Nkosi,customer1255@example.co.za,0822384936,East London,Eastern Cape,Small Business,2024-06-15
1256,Amahle Mthembu,customer1256@example.co.za,0713707281,Pretoria,Gauteng,Small Business,2022-02-06
1257,Naledi van Wyk,customer1257@example.co.za,0843082914,Kimberley,Northern Cape,Wholesale,2022-12-11
1258,Thabo Mthembu,customer1258@example.co.za,0838393014,Johannesburg,Gauteng,Corporate,2022-12-31
1259,Lerato Pillay,customer1259@example.co.za,0761801213,Durban,KwaZulu-Natal,Retail,2024-03-10
1260,Liam Ndlovu,customer1260@example.co.za,0781078278,Gqeberha,Eastern Cape,Retail,2024-02-12
1261,Sibusiso Mabena,customer1261@example.co.za,0834355203,Durban,KwaZulu-Natal,Retail,2022-02-02
1262,Thabo Mokoena,customer1262@example.co.za,0844223772,Polokwane,Limpopo,Retail,2023-03-28
1263,Mpho van Wyk,customer1263@example.co.za,0827973953,Johannesburg,Gauteng,Retail,2023-11-01
1264,Zanele Pillay,customer1264@example.co.za,0787628072,Bloemfontein,Free State,Wholesale,2022-09-05
1265,Zanele Jacobs,customer1265@example.co.za,0846425211,Durban,KwaZulu-Natal,Small Business,2022-01-31
1266,Ayanda Mokoena,customer1266@example.co.za,0764569653,Polokwane,Limpopo,Wholesale,2023-03-27
1267,Nomsa Mabena,customer1267@example.co.za,0822129631,Johannesburg,Gauteng,Small Business,2024-04-21
1268,Amahle Jacobs,customer1268@example.co.za,0799995633,Gqeberha,Eastern Cape,Small Business,2023-05-31
1269,Ayanda Adams,customer1269@example.co.za,0793230219,Johannesburg,Gauteng,Corporate,2022-12-26
1270,Amahle Naidoo,customer1270@example.co.za,0841296097,Bloemfontein,Free State,Wholesale,2024-02-23
1271,Sibusiso Mokoena,customer1271@example.co.za,0831355901,Mbombela,Mpumalanga,Retail,2023-09-25
1272,Jason Botha,customer1272@example.co.za,0782331937,Durban,KwaZulu-Natal,Retail,2022-10-09
1273,Amahle Smith,customer1273@example.co.za,0833544610,Bloemfontein,Free State,Wholesale,2023-02-23
1274,Sibusiso Nkosi,customer1274@example.co.za,0796514500,Cape Town,Western Cape,Small Business,2023-07-24
1275,Lerato Daniels,customer1275@example.co.za,0795839473,Bloemfontein,Free State,Retail,2023-04-15
1276,Ayanda Botha,customer1276@example.co.za,0831907210,Bloemfontein,Free State,Small Business,2023-04-01
1277,Chantelle Maseko,customer1277@example.co.za,0838421584,Kimberley,Northern Cape,Retail,2022-05-13
1278,Sipho Pillay,customer1278@example.co.za,0823374513,East London,Eastern Cape,Small Business,2022-09-15
1279,Mpho Pillay,customer1279@example.co.za,0839513171,Johannesburg,Gauteng,Retail,2024-05-22
1280,Kagiso van Wyk,customer1280@example.co.za,0794314108,East London,Eastern Cape,Small Business,2024-05-18
1281,Sibusiso Smith,customer1281@example.co.za,0848520742,Pretoria,Gauteng,Small Business,2023-07-11
1282,Sipho Mabena,customer1282@example.co.za,0767337047,East London,Eastern Cape,Small Business,2024-08-22
1283,Jason Daniels,customer1283@example.co.za,0713615206,East London,Eastern Cape,Wholesale,2022-02-10
1284,Jason Naidoo,customer1284@example.co.za,0716037049,Polokwane,Limpopo,Small Business,2025-02-06
1285,Nomsa Adams,customer1285@example.co.za,0766131265,Pretoria,Gauteng,Wholesale,2023-08-04
1286,Amahle Naidoo,customer1286@example.co.za,0843292713,Polokwane,Limpopo,Wholesale,2023-02-05
1287,Zanele Mokoena,customer1287@example.co.za,829400348,Pretoria,Gauteng,Corporate,2024-10-03
1288,Jason Adams,customer1288@example.co.za,0797260332,Polokwane,Limpopo,Wholesale,2024-09-29
1289,Sipho Daniels,customer1289@example.co.za,0823088386,Gqeberha,Eastern Cape,Wholesale,2025-03-04
1290,Zanele Daniels,customer1290@example.co.za,0846848179,Pretoria,Gauteng,Wholesale,2024-01-25
1291,Chantelle Daniels,customer1291@example.co.za,795140479,Cape Town,Western Cape,Small Business,2024-09-05
1292,Bongani Mokoena,customer1292@example.co.za,0793481086,Cape Town,Western Cape,Corporate,2024-07-21
1293,Nomsa Botha,customer1293@example.co.za,0783708302,Pretoria,Gauteng,Retail,2022-08-28
1294,Chantelle Adams,customer1294@example.co.za,0792348021,Johannesburg,Gauteng,Small Business,2024-05-16
1295,Jason Mthembu,customer1295@example.co.za,0796070402,Pretoria,Gauteng,Wholesale,2025-04-15
1296,Jason Naidoo,customer1296@example.co.za,0826777952,Gqeberha,Eastern Cape,Small Business,2023-07-05
1297,Chantelle Smith,customer1297@example.co.za,0823825261,Durban,KwaZulu-Natal,Wholesale,2022-01-04
1298,Sipho Daniels,customer1298@example.co.za,0787993453,Johannesburg,Gauteng,Corporate,2024-06-01
1299,Mpho Mabena,customer1299@example.co.za,833253718,Pretoria,Gauteng,Small Business,2024-09-23
1300,Naledi Nkosi,customer1300@example.co.za,0784566389,Pretoria,Gauteng,Small Business,2023-02-16
1301,Mpho Pillay,customer1301@example.co.za,0847858398,Cape Town,Western Cape,Wholesale,2022-08-12
1302,Sipho Smith,customer1302@example.co.za,0827337233,Pretoria,Gauteng,Retail,2023-07-21
1303,Ayanda Mokoena,customer1303@example.co.za,0784938956,Johannesburg,Gauteng,Wholesale,2024-09-20
1304,Thabo Ndlovu,customer1304@example.co.za,0841121243,Johannesburg,Gauteng,Retail,2022-07-18
1305,Thabo Adams,customer1305@example.co.za,0789725395,Durban,KwaZulu-Natal,Corporate,2024-09-22
1306,Ayanda Daniels,customer1306@example.co.za,0847220742,East London,Eastern Cape,Corporate,2023-10-08
1307,Bongani Adams,customer1307@example.co.za,0761960353,Durban,KwaZulu-Natal,Corporate,2023-11-08
1308,Thabo Nkosi,customer1308@example.co.za,0717741225,Johannesburg,Gauteng,Small Business,2022-02-22
1309,Naledi Mthembu,customer1309@example.co.za,0795169769,Kimberley,Northern Cape,Corporate,2024-07-14
1310,Amahle Daniels,customer1310@example.co.za,0794153025,Kimberley,Northern Cape,Retail,2023-10-22
1311,Bongani Ndlovu,customer1311@example.co.za,0716461406,Cape Town,Western Cape,Wholesale,2023-04-24
1312,Amahle Adams,customer1312@example.co.za,0792365149,Kimberley,Northern Cape,Corporate,2024-05-26
1313,Naledi Adams,customer1313@example.co.za,0844272848,East London,Eastern Cape,Small Business,2024-12-01
1314,Lerato Dlamini,customer1314@example.co.za,0762461125,Kimberley,Northern Cape,Corporate,2025-01-28
1315,Mpho Nkosi,customer1315@example.co.za,0829089445,East London,Eastern Cape,Small Business,2023-05-14
1316,Mpho Naidoo,customer1316@example.co.za,0828296300,Durban,KwaZulu-Natal,Retail,2022-11-25
1317,Chantelle Mthembu,customer1317@example.co.za,0835322289,Bloemfontein,Free State,Wholesale,2022-09-10
1318,Amahle Naidoo,customer1318@example.co.za,0716583476,Pretoria,Gauteng,Small Business,2025-03-25
1319,Sipho Maseko,customer1319@example.co.za,0767403032,Kimberley,Northern Cape,Wholesale,2023-04-23
1320,Nomsa Jacobs,customer1320@example.co.za,0842471032,Durban,KwaZulu-Natal,Retail,2022-07-02
1321,Zanele Jacobs,customer1321@example.co.za,0787169603,Bloemfontein,Free State,Small Business,2023-10-04
1322,Thabo Smith,customer1322@example.co.za,0829985927,Polokwane,Limpopo,Small Business,2024-03-05
1323,Ayanda Mabena,customer1323@example.co.za,0713119085,Polokwane,Limpopo,Small Business,2022-08-07
1324,Thabo Nkosi,customer1324@example.co.za,0843427676,Polokwane,Limpopo,Corporate,2023-03-25
1325,Liam Dlamini,customer1325@example.co.za,0785754542,East London,Eastern Cape,Small Business,2022-03-12
1326,Ayanda Smith,customer1326@example.co.za,0783071382,Kimberley,Northern Cape,Corporate,2025-03-21
1327,Zanele Mahlangu,customer1327@example.co.za,0847320122,East London,Eastern Cape,Retail,2023-11-14
1328,Zanele Botha,customer1328@example.co.za,0791881916,Pretoria,Gauteng,Small Business,2024-09-25
1329,Kagiso van Wyk, customer1329@example.co.za,0827581459,Polokwane,Limpopo,Corporate,2024-05-15
1330,Bongani Adams,customer1330@example.co.za,0762204993,East London,Eastern Cape,Corporate,2023-08-02
1331,Chantelle Jacobs,customer1331@example.co.za,0836426063,Durban,KwaZulu-Natal,Retail,2023-09-15
1332,Mpho Dlamini,customer1332@example.co.za,0769094028,East London,Eastern Cape,Corporate,2022-10-24
1333,Zanele Pillay,customer1333@example.co.za,0791153218,Durban,KwaZulu-Natal,Corporate,2025-03-24
1334,Anele Adams,customer1334@example.co.za,0763822312,Johannesburg,Gauteng,Retail,2022-07-16
1335,Amahle van Wyk,customer1335@example.co.za,0822968753,Bloemfontein,Free State,Corporate,2024-06-07
1336,Chantelle Botha,customer1336@example.co.za,0822993175,Pretoria,GAUTENG,Small Business,2024-03-23
1337,Kagiso van Wyk,customer1337@example.co.za,0797297691,East London,Eastern Cape,Retail,2024-08-07
1338,Nomsa Nkosi,customer1338@example.co.za,0841194656,Polokwane,Limpopo,Retail,2022-08-27
1339,Naledi Mahlangu,customer1339@example.co.za,0799552160,Johannesburg,Gauteng,Small Business,2022-02-17
1340,Amahle Mthembu,customer1340@example.co.za,0792586340,Kimberley,Northern Cape,Small Business,2024-02-26
1341,Jason Smith,customer1341@example.co.za,0783101118,East London,Eastern Cape,Retail,2023-10-29
1342,Mpho Adams,customer1342@example.co.za,0711331289,Johannesburg,Gauteng,Wholesale,2025-02-12
1343,Amahle Naidoo,customer1343@example.co.za,0783081873,Mbombela,Mpumalanga,Small Business,2022-08-29
1344,Mpho Mokoena,customer1344@example.co.za,0788503322,Pretoria,Gauteng,Corporate,2022-09-09
1345,Anele Pillay,customer1345@example.co.za,0793704659,Cape Town,Western Cape,Retail,2025-02-25
1346,Lerato Naidoo,customer1346@example.co.za,0829491759,Gqeberha,Eastern Cape,Corporate,2024-01-15
1347,Mpho Daniels,customer1347@example.co.za,0791001435,Mbombela,Mpumalanga,Small Business,2023-09-08
1348,Kagiso Nkosi,customer1348@example.co.za,0839228265,Cape Town,Western Cape,Corporate,2024-12-06
1349,Zanele Jacobs,customer1349@example.co.za,0791750538,Bloemfontein,Free State,Small Business,2022-03-17
1350,Anele Smith,customer1350@example.co.za,0714610673,Durban,KwaZulu-Natal,Small Business,2025-02-04
1351,Bongani Mthembu,customer1351@example.co.za,0838080237,Durban,KwaZulu-Natal,Retail,2025-01-31
1352,Nomsa Adams,customer1352@example.co.za,0793740044,Gqeberha,Eastern Cape,Wholesale,2024-07-23
1353,Nomsa Daniels,customer1353@example.co.za,0793403234,Johannesburg,Gauteng,Small Business,2022-05-25
1354,Zanele Mabena,customer1354@example.co.za,0789580328,Gqeberha,Eastern Cape,Small Business,2024-05-09
